photo,class
metal583.jpg,2.0
paper274.jpg,1.0
cardboard777.jpg,1.0
white-glass174.jpg,4.0
green-glass528.jpg,4.0
cardboard187.jpg,1.0
plastic350.jpg,3.0
plastic135.jpg,3.0
paper627.jpg,1.0
white-glass536.jpg,4.0
brown-glass97.jpg,4.0
cardboard92.jpg,1.0
metal766.jpg,2.0
paper640.jpg,1.0
plastic535.jpg,3.0
white-glass12.jpg,4.0
white-glass731.jpg,4.0
plastic430.jpg,3.0
green-glass332.jpg,4.0
brown-glass129.jpg,4.0
brown-glass117.jpg,4.0
white-glass227.jpg,4.0
white-glass451.jpg,4.0
brown-glass40.jpg,4.0
paper362.jpg,1.0
brown-glass66.jpg,4.0
metal358.jpg,2.0
metal170.jpg,2.0
metal62.jpg,2.0
plastic853.jpg,3.0
plastic65.jpg,3.0
white-glass2.jpg,4.0
metal81.jpg,2.0
brown-glass144.jpg,4.0
brown-glass195.jpg,4.0
cardboard16.jpg,1.0
paper718.jpg,1.0
paper115.jpg,1.0
plastic841.jpg,3.0
paper984.jpg,1.0
metal436.jpg,2.0
metal701.jpg,2.0
green-glass25.jpg,4.0
metal115.jpg,2.0
cardboard150.jpg,1.0
metal45.jpg,2.0
green-glass352.jpg,4.0
white-glass735.jpg,4.0
green-glass298.jpg,4.0
white-glass473.jpg,4.0
paper695.jpg,1.0
paper415.jpg,1.0
brown-glass585.jpg,4.0
white-glass632.jpg,4.0
plastic396.jpg,3.0
cardboard792.jpg,1.0
plastic451.jpg,3.0
paper761.jpg,1.0
brown-glass266.jpg,4.0
plastic550.jpg,3.0
cardboard552.jpg,1.0
plastic579.jpg,3.0
cardboard392.jpg,1.0
brown-glass292.jpg,4.0
plastic336.jpg,3.0
green-glass514.jpg,4.0
cardboard876.jpg,1.0
white-glass739.jpg,4.0
green-glass606.jpg,4.0
brown-glass560.jpg,4.0
cardboard231.jpg,1.0
brown-glass543.jpg,4.0
green-glass265.jpg,4.0
brown-glass324.jpg,4.0
white-glass727.jpg,4.0
white-glass450.jpg,4.0
paper95.jpg,1.0
metal269.jpg,2.0
cardboard712.jpg,1.0
green-glass362.jpg,4.0
brown-glass529.jpg,4.0
metal489.jpg,2.0
cardboard422.jpg,1.0
metal457.jpg,2.0
metal401.jpg,2.0
cardboard10.jpg,1.0
white-glass389.jpg,4.0
cardboard872.jpg,1.0
metal293.jpg,2.0
metal664.jpg,2.0
paper489.jpg,1.0
cardboard375.jpg,1.0
paper145.jpg,1.0
paper140.jpg,1.0
metal331.jpg,2.0
white-glass142.jpg,4.0
cardboard252.jpg,1.0
cardboard810.jpg,1.0
brown-glass281.jpg,4.0
metal383.jpg,2.0
metal336.jpg,2.0
paper208.jpg,1.0
plastic400.jpg,3.0
white-glass254.jpg,4.0
cardboard385.jpg,1.0
white-glass233.jpg,4.0
white-glass666.jpg,4.0
white-glass145.jpg,4.0
paper71.jpg,1.0
white-glass78.jpg,4.0
metal276.jpg,2.0
brown-glass290.jpg,4.0
brown-glass232.jpg,4.0
metal431.jpg,2.0
plastic280.jpg,3.0
white-glass756.jpg,4.0
metal445.jpg,2.0
metal328.jpg,2.0
green-glass166.jpg,4.0
white-glass572.jpg,4.0
brown-glass329.jpg,4.0
paper298.jpg,1.0
white-glass513.jpg,4.0
white-glass529.jpg,4.0
metal223.jpg,2.0
paper450.jpg,1.0
white-glass467.jpg,4.0
green-glass59.jpg,4.0
metal708.jpg,2.0
plastic850.jpg,3.0
cardboard143.jpg,1.0
green-glass88.jpg,4.0
paper440.jpg,1.0
plastic21.jpg,3.0
brown-glass522.jpg,4.0
plastic678.jpg,3.0
plastic405.jpg,3.0
plastic70.jpg,3.0
plastic63.jpg,3.0
brown-glass320.jpg,4.0
brown-glass145.jpg,4.0
green-glass451.jpg,4.0
metal229.jpg,2.0
metal218.jpg,2.0
paper550.jpg,1.0
cardboard399.jpg,1.0
paper720.jpg,1.0
white-glass179.jpg,4.0
brown-glass511.jpg,4.0
white-glass154.jpg,4.0
cardboard59.jpg,1.0
paper875.jpg,1.0
brown-glass314.jpg,4.0
white-glass603.jpg,4.0
white-glass165.jpg,4.0
plastic408.jpg,3.0
paper272.jpg,1.0
green-glass80.jpg,4.0
paper815.jpg,1.0
cardboard709.jpg,1.0
paper728.jpg,1.0
white-glass136.jpg,4.0
white-glass608.jpg,4.0
plastic146.jpg,3.0
white-glass651.jpg,4.0
paper749.jpg,1.0
plastic22.jpg,3.0
cardboard447.jpg,1.0
green-glass405.jpg,4.0
cardboard625.jpg,1.0
green-glass465.jpg,4.0
paper693.jpg,1.0
metal280.jpg,2.0
metal614.jpg,2.0
paper168.jpg,1.0
brown-glass491.jpg,4.0
paper796.jpg,1.0
plastic775.jpg,3.0
plastic97.jpg,3.0
green-glass114.jpg,4.0
plastic644.jpg,3.0
green-glass251.jpg,4.0
cardboard775.jpg,1.0
cardboard796.jpg,1.0
plastic198.jpg,3.0
green-glass348.jpg,4.0
cardboard223.jpg,1.0
green-glass608.jpg,4.0
plastic247.jpg,3.0
plastic358.jpg,3.0
plastic407.jpg,3.0
plastic362.jpg,3.0
cardboard429.jpg,1.0
white-glass333.jpg,4.0
paper92.jpg,1.0
paper321.jpg,1.0
paper571.jpg,1.0
green-glass326.jpg,4.0
metal606.jpg,2.0
plastic588.jpg,3.0
plastic165.jpg,3.0
cardboard667.jpg,1.0
white-glass763.jpg,4.0
cardboard397.jpg,1.0
metal451.jpg,2.0
brown-glass426.jpg,4.0
plastic502.jpg,3.0
plastic848.jpg,3.0
cardboard802.jpg,1.0
cardboard288.jpg,1.0
paper447.jpg,1.0
plastic464.jpg,3.0
green-glass504.jpg,4.0
green-glass4.jpg,4.0
plastic696.jpg,3.0
paper734.jpg,1.0
metal8.jpg,2.0
cardboard269.jpg,1.0
plastic7.jpg,3.0
metal527.jpg,2.0
green-glass115.jpg,4.0
paper409.jpg,1.0
white-glass768.jpg,4.0
plastic296.jpg,3.0
paper902.jpg,1.0
brown-glass14.jpg,4.0
cardboard292.jpg,1.0
white-glass29.jpg,4.0
metal574.jpg,2.0
paper867.jpg,1.0
brown-glass602.jpg,4.0
plastic377.jpg,3.0
paper371.jpg,1.0
cardboard350.jpg,1.0
brown-glass501.jpg,4.0
brown-glass181.jpg,4.0
white-glass697.jpg,4.0
metal256.jpg,2.0
paper269.jpg,1.0
cardboard750.jpg,1.0
brown-glass250.jpg,4.0
green-glass45.jpg,4.0
plastic593.jpg,3.0
white-glass531.jpg,4.0
paper980.jpg,1.0
cardboard495.jpg,1.0
cardboard418.jpg,1.0
cardboard484.jpg,1.0
plastic262.jpg,3.0
plastic88.jpg,3.0
metal303.jpg,2.0
metal205.jpg,2.0
paper244.jpg,1.0
plastic686.jpg,3.0
white-glass766.jpg,4.0
white-glass551.jpg,4.0
cardboard506.jpg,1.0
paper667.jpg,1.0
plastic428.jpg,3.0
plastic517.jpg,3.0
metal88.jpg,2.0
plastic857.jpg,3.0
paper102.jpg,1.0
green-glass155.jpg,4.0
white-glass364.jpg,4.0
plastic470.jpg,3.0
green-glass535.jpg,4.0
green-glass500.jpg,4.0
cardboard11.jpg,1.0
green-glass256.jpg,4.0
paper491.jpg,1.0
cardboard516.jpg,1.0
metal414.jpg,2.0
cardboard229.jpg,1.0
cardboard805.jpg,1.0
cardboard670.jpg,1.0
metal586.jpg,2.0
plastic793.jpg,3.0
paper419.jpg,1.0
plastic289.jpg,3.0
metal378.jpg,2.0
cardboard700.jpg,1.0
brown-glass335.jpg,4.0
plastic351.jpg,3.0
brown-glass150.jpg,4.0
paper897.jpg,1.0
plastic60.jpg,3.0
plastic796.jpg,3.0
white-glass470.jpg,4.0
white-glass438.jpg,4.0
brown-glass544.jpg,4.0
brown-glass588.jpg,4.0
cardboard517.jpg,1.0
white-glass357.jpg,4.0
paper251.jpg,1.0
plastic120.jpg,3.0
paper864.jpg,1.0
brown-glass331.jpg,4.0
plastic820.jpg,3.0
plastic500.jpg,3.0
plastic235.jpg,3.0
plastic365.jpg,3.0
white-glass338.jpg,4.0
brown-glass220.jpg,4.0
white-glass147.jpg,4.0
green-glass480.jpg,4.0
paper474.jpg,1.0
white-glass119.jpg,4.0
cardboard261.jpg,1.0
white-glass723.jpg,4.0
green-glass376.jpg,4.0
metal703.jpg,2.0
cardboard747.jpg,1.0
green-glass289.jpg,4.0
paper642.jpg,1.0
brown-glass521.jpg,4.0
cardboard57.jpg,1.0
plastic572.jpg,3.0
paper653.jpg,1.0
plastic2.jpg,3.0
paper514.jpg,1.0
green-glass502.jpg,4.0
cardboard744.jpg,1.0
metal85.jpg,2.0
cardboard84.jpg,1.0
metal449.jpg,2.0
brown-glass469.jpg,4.0
metal37.jpg,2.0
plastic623.jpg,3.0
green-glass11.jpg,4.0
metal72.jpg,2.0
cardboard317.jpg,1.0
metal140.jpg,2.0
brown-glass154.jpg,4.0
paper1029.jpg,1.0
cardboard677.jpg,1.0
plastic711.jpg,3.0
paper659.jpg,1.0
paper646.jpg,1.0
plastic581.jpg,3.0
cardboard22.jpg,1.0
paper306.jpg,1.0
white-glass577.jpg,4.0
paper869.jpg,1.0
metal18.jpg,2.0
white-glass585.jpg,4.0
brown-glass372.jpg,4.0
metal171.jpg,2.0
paper476.jpg,1.0
paper154.jpg,1.0
cardboard856.jpg,1.0
brown-glass356.jpg,4.0
white-glass764.jpg,4.0
cardboard868.jpg,1.0
paper493.jpg,1.0
metal670.jpg,2.0
green-glass321.jpg,4.0
paper596.jpg,1.0
metal17.jpg,2.0
plastic181.jpg,3.0
plastic618.jpg,3.0
plastic172.jpg,3.0
paper906.jpg,1.0
brown-glass298.jpg,4.0
plastic413.jpg,3.0
paper890.jpg,1.0
white-glass554.jpg,4.0
plastic776.jpg,3.0
cardboard585.jpg,1.0
plastic508.jpg,3.0
paper240.jpg,1.0
paper120.jpg,1.0
green-glass91.jpg,4.0
paper985.jpg,1.0
cardboard159.jpg,1.0
white-glass662.jpg,4.0
brown-glass211.jpg,4.0
metal562.jpg,2.0
green-glass359.jpg,4.0
cardboard33.jpg,1.0
paper157.jpg,1.0
plastic4.jpg,3.0
paper343.jpg,1.0
cardboard106.jpg,1.0
metal291.jpg,2.0
cardboard675.jpg,1.0
plastic273.jpg,3.0
green-glass263.jpg,4.0
paper75.jpg,1.0
paper586.jpg,1.0
paper809.jpg,1.0
paper1004.jpg,1.0
metal95.jpg,2.0
cardboard349.jpg,1.0
plastic353.jpg,3.0
white-glass613.jpg,4.0
paper109.jpg,1.0
cardboard527.jpg,1.0
green-glass441.jpg,4.0
metal440.jpg,2.0
plastic556.jpg,3.0
cardboard289.jpg,1.0
paper230.jpg,1.0
paper416.jpg,1.0
metal719.jpg,2.0
green-glass533.jpg,4.0
cardboard653.jpg,1.0
cardboard127.jpg,1.0
white-glass691.jpg,4.0
cardboard151.jpg,1.0
cardboard567.jpg,1.0
paper1045.jpg,1.0
plastic494.jpg,3.0
paper1036.jpg,1.0
white-glass638.jpg,4.0
paper593.jpg,1.0
white-glass127.jpg,4.0
white-glass581.jpg,4.0
brown-glass237.jpg,4.0
plastic691.jpg,3.0
cardboard515.jpg,1.0
cardboard636.jpg,1.0
cardboard485.jpg,1.0
cardboard202.jpg,1.0
cardboard578.jpg,1.0
green-glass182.jpg,4.0
paper871.jpg,1.0
plastic719.jpg,3.0
cardboard1.jpg,1.0
brown-glass184.jpg,4.0
brown-glass216.jpg,4.0
metal720.jpg,2.0
brown-glass171.jpg,4.0
cardboard36.jpg,1.0
green-glass494.jpg,4.0
brown-glass177.jpg,4.0
cardboard663.jpg,1.0
brown-glass146.jpg,4.0
brown-glass404.jpg,4.0
plastic694.jpg,3.0
cardboard13.jpg,1.0
brown-glass512.jpg,4.0
white-glass295.jpg,4.0
cardboard224.jpg,1.0
brown-glass203.jpg,4.0
green-glass430.jpg,4.0
plastic749.jpg,3.0
paper888.jpg,1.0
paper475.jpg,1.0
cardboard241.jpg,1.0
cardboard452.jpg,1.0
cardboard847.jpg,1.0
plastic90.jpg,3.0
white-glass397.jpg,4.0
paper498.jpg,1.0
green-glass419.jpg,4.0
paper327.jpg,1.0
cardboard886.jpg,1.0
cardboard246.jpg,1.0
paper332.jpg,1.0
metal550.jpg,2.0
white-glass134.jpg,4.0
green-glass390.jpg,4.0
plastic292.jpg,3.0
brown-glass102.jpg,4.0
green-glass336.jpg,4.0
metal502.jpg,2.0
green-glass286.jpg,4.0
white-glass630.jpg,4.0
cardboard27.jpg,1.0
white-glass519.jpg,4.0
plastic492.jpg,3.0
cardboard192.jpg,1.0
white-glass626.jpg,4.0
paper544.jpg,1.0
paper360.jpg,1.0
white-glass276.jpg,4.0
metal238.jpg,2.0
metal153.jpg,2.0
white-glass442.jpg,4.0
paper952.jpg,1.0
white-glass686.jpg,4.0
metal409.jpg,2.0
brown-glass496.jpg,4.0
white-glass363.jpg,4.0
white-glass431.jpg,4.0
cardboard620.jpg,1.0
cardboard782.jpg,1.0
white-glass360.jpg,4.0
paper379.jpg,1.0
cardboard136.jpg,1.0
green-glass515.jpg,4.0
cardboard469.jpg,1.0
white-glass749.jpg,4.0
plastic467.jpg,3.0
plastic766.jpg,3.0
green-glass39.jpg,4.0
cardboard75.jpg,1.0
cardboard605.jpg,1.0
cardboard719.jpg,1.0
cardboard426.jpg,1.0
cardboard746.jpg,1.0
green-glass105.jpg,4.0
plastic529.jpg,3.0
metal289.jpg,2.0
metal234.jpg,2.0
plastic345.jpg,3.0
plastic386.jpg,3.0
plastic432.jpg,3.0
plastic823.jpg,3.0
metal473.jpg,2.0
paper439.jpg,1.0
cardboard114.jpg,1.0
paper773.jpg,1.0
plastic303.jpg,3.0
cardboard96.jpg,1.0
plastic134.jpg,3.0
paper840.jpg,1.0
cardboard430.jpg,1.0
plastic344.jpg,3.0
plastic46.jpg,3.0
cardboard273.jpg,1.0
cardboard373.jpg,1.0
paper619.jpg,1.0
cardboard121.jpg,1.0
plastic689.jpg,3.0
paper262.jpg,1.0
paper1048.jpg,1.0
paper1020.jpg,1.0
brown-glass138.jpg,4.0
brown-glass187.jpg,4.0
white-glass10.jpg,4.0
white-glass41.jpg,4.0
white-glass101.jpg,4.0
paper832.jpg,1.0
metal106.jpg,2.0
plastic625.jpg,3.0
brown-glass304.jpg,4.0
brown-glass385.jpg,4.0
paper333.jpg,1.0
green-glass597.jpg,4.0
metal343.jpg,2.0
paper605.jpg,1.0
paper420.jpg,1.0
white-glass724.jpg,4.0
white-glass361.jpg,4.0
brown-glass604.jpg,4.0
paper124.jpg,1.0
brown-glass245.jpg,4.0
green-glass329.jpg,4.0
metal48.jpg,2.0
metal581.jpg,2.0
cardboard613.jpg,1.0
metal486.jpg,2.0
white-glass69.jpg,4.0
plastic856.jpg,3.0
brown-glass106.jpg,4.0
metal114.jpg,2.0
green-glass280.jpg,4.0
cardboard175.jpg,1.0
white-glass390.jpg,4.0
paper938.jpg,1.0
paper852.jpg,1.0
white-glass267.jpg,4.0
cardboard790.jpg,1.0
brown-glass463.jpg,4.0
metal82.jpg,2.0
metal495.jpg,2.0
brown-glass278.jpg,4.0
green-glass181.jpg,4.0
cardboard198.jpg,1.0
metal226.jpg,2.0
paper833.jpg,1.0
cardboard617.jpg,1.0
plastic89.jpg,3.0
metal741.jpg,2.0
brown-glass440.jpg,4.0
paper503.jpg,1.0
brown-glass300.jpg,4.0
brown-glass384.jpg,4.0
white-glass721.jpg,4.0
cardboard608.jpg,1.0
plastic651.jpg,3.0
white-glass609.jpg,4.0
paper18.jpg,1.0
plastic170.jpg,3.0
metal476.jpg,2.0
brown-glass234.jpg,4.0
metal582.jpg,2.0
white-glass503.jpg,4.0
brown-glass525.jpg,4.0
plastic852.jpg,3.0
plastic681.jpg,3.0
paper425.jpg,1.0
white-glass597.jpg,4.0
green-glass489.jpg,4.0
white-glass441.jpg,4.0
metal663.jpg,2.0
brown-glass425.jpg,4.0
cardboard324.jpg,1.0
brown-glass299.jpg,4.0
paper936.jpg,1.0
green-glass95.jpg,4.0
white-glass618.jpg,4.0
cardboard564.jpg,1.0
green-glass63.jpg,4.0
paper735.jpg,1.0
paper939.jpg,1.0
white-glass88.jpg,4.0
plastic538.jpg,3.0
paper417.jpg,1.0
green-glass218.jpg,4.0
plastic653.jpg,3.0
cardboard654.jpg,1.0
brown-glass383.jpg,4.0
plastic795.jpg,3.0
cardboard302.jpg,1.0
white-glass647.jpg,4.0
brown-glass431.jpg,4.0
white-glass713.jpg,4.0
white-glass732.jpg,4.0
metal609.jpg,2.0
green-glass223.jpg,4.0
white-glass444.jpg,4.0
paper319.jpg,1.0
paper273.jpg,1.0
plastic160.jpg,3.0
green-glass380.jpg,4.0
green-glass319.jpg,4.0
green-glass219.jpg,4.0
white-glass16.jpg,4.0
green-glass81.jpg,4.0
paper663.jpg,1.0
brown-glass98.jpg,4.0
plastic109.jpg,3.0
white-glass400.jpg,4.0
metal352.jpg,2.0
green-glass133.jpg,4.0
metal447.jpg,2.0
metal644.jpg,2.0
white-glass567.jpg,4.0
paper347.jpg,1.0
brown-glass121.jpg,4.0
white-glass729.jpg,4.0
cardboard378.jpg,1.0
paper894.jpg,1.0
paper179.jpg,1.0
cardboard573.jpg,1.0
plastic596.jpg,3.0
cardboard293.jpg,1.0
metal181.jpg,2.0
brown-glass225.jpg,4.0
paper149.jpg,1.0
plastic575.jpg,3.0
paper281.jpg,1.0
metal125.jpg,2.0
cardboard51.jpg,1.0
brown-glass377.jpg,4.0
brown-glass451.jpg,4.0
metal361.jpg,2.0
green-glass383.jpg,4.0
green-glass484.jpg,4.0
plastic829.jpg,3.0
metal537.jpg,2.0
cardboard817.jpg,1.0
cardboard344.jpg,1.0
cardboard715.jpg,1.0
green-glass412.jpg,4.0
metal632.jpg,2.0
paper492.jpg,1.0
plastic294.jpg,3.0
white-glass564.jpg,4.0
white-glass331.jpg,4.0
white-glass346.jpg,4.0
paper472.jpg,1.0
paper969.jpg,1.0
paper1018.jpg,1.0
plastic826.jpg,3.0
cardboard4.jpg,1.0
plastic6.jpg,3.0
paper402.jpg,1.0
paper786.jpg,1.0
metal300.jpg,2.0
brown-glass353.jpg,4.0
metal665.jpg,2.0
cardboard260.jpg,1.0
metal318.jpg,2.0
white-glass300.jpg,4.0
brown-glass54.jpg,4.0
metal274.jpg,2.0
brown-glass367.jpg,4.0
plastic162.jpg,3.0
plastic449.jpg,3.0
metal68.jpg,2.0
green-glass425.jpg,4.0
metal385.jpg,2.0
paper699.jpg,1.0
metal704.jpg,2.0
paper934.jpg,1.0
paper656.jpg,1.0
white-glass21.jpg,4.0
green-glass145.jpg,4.0
paper386.jpg,1.0
white-glass621.jpg,4.0
plastic864.jpg,3.0
metal645.jpg,2.0
paper399.jpg,1.0
metal262.jpg,2.0
green-glass169.jpg,4.0
white-glass660.jpg,4.0
cardboard348.jpg,1.0
plastic412.jpg,3.0
paper234.jpg,1.0
metal24.jpg,2.0
green-glass481.jpg,4.0
paper592.jpg,1.0
cardboard210.jpg,1.0
green-glass386.jpg,4.0
paper220.jpg,1.0
paper675.jpg,1.0
green-glass447.jpg,4.0
paper895.jpg,1.0
plastic477.jpg,3.0
plastic222.jpg,3.0
metal433.jpg,2.0
white-glass579.jpg,4.0
green-glass74.jpg,4.0
paper775.jpg,1.0
plastic440.jpg,3.0
plastic571.jpg,3.0
metal199.jpg,2.0
white-glass141.jpg,4.0
paper630.jpg,1.0
paper721.jpg,1.0
green-glass596.jpg,4.0
paper487.jpg,1.0
white-glass501.jpg,4.0
paper928.jpg,1.0
metal613.jpg,2.0
white-glass656.jpg,4.0
plastic648.jpg,3.0
brown-glass12.jpg,4.0
metal178.jpg,2.0
paper957.jpg,1.0
green-glass170.jpg,4.0
brown-glass156.jpg,4.0
white-glass494.jpg,4.0
metal165.jpg,2.0
white-glass620.jpg,4.0
cardboard488.jpg,1.0
white-glass377.jpg,4.0
plastic780.jpg,3.0
paper49.jpg,1.0
cardboard311.jpg,1.0
white-glass475.jpg,4.0
white-glass282.jpg,4.0
brown-glass76.jpg,4.0
plastic584.jpg,3.0
white-glass698.jpg,4.0
green-glass544.jpg,4.0
green-glass49.jpg,4.0
white-glass740.jpg,4.0
white-glass607.jpg,4.0
paper368.jpg,1.0
paper532.jpg,1.0
white-glass615.jpg,4.0
green-glass12.jpg,4.0
paper464.jpg,1.0
brown-glass9.jpg,4.0
paper197.jpg,1.0
green-glass75.jpg,4.0
cardboard63.jpg,1.0
green-glass252.jpg,4.0
plastic444.jpg,3.0
brown-glass520.jpg,4.0
metal55.jpg,2.0
paper121.jpg,1.0
metal627.jpg,2.0
white-glass669.jpg,4.0
paper504.jpg,1.0
cardboard24.jpg,1.0
paper155.jpg,1.0
white-glass66.jpg,4.0
paper810.jpg,1.0
brown-glass556.jpg,4.0
paper133.jpg,1.0
white-glass172.jpg,4.0
plastic182.jpg,3.0
metal137.jpg,2.0
cardboard312.jpg,1.0
plastic772.jpg,3.0
white-glass468.jpg,4.0
plastic465.jpg,3.0
white-glass191.jpg,4.0
paper139.jpg,1.0
white-glass447.jpg,4.0
paper98.jpg,1.0
cardboard455.jpg,1.0
plastic147.jpg,3.0
metal686.jpg,2.0
cardboard732.jpg,1.0
plastic473.jpg,3.0
cardboard279.jpg,1.0
green-glass523.jpg,4.0
plastic626.jpg,3.0
white-glass72.jpg,4.0
brown-glass479.jpg,4.0
white-glass637.jpg,4.0
metal653.jpg,2.0
green-glass32.jpg,4.0
green-glass506.jpg,4.0
plastic119.jpg,3.0
cardboard631.jpg,1.0
plastic315.jpg,3.0
plastic790.jpg,3.0
metal460.jpg,2.0
metal65.jpg,2.0
paper1043.jpg,1.0
plastic595.jpg,3.0
white-glass394.jpg,4.0
cardboard283.jpg,1.0
paper950.jpg,1.0
paper147.jpg,1.0
metal267.jpg,2.0
plastic851.jpg,3.0
paper729.jpg,1.0
paper215.jpg,1.0
paper33.jpg,1.0
paper243.jpg,1.0
white-glass180.jpg,4.0
cardboard343.jpg,1.0
metal531.jpg,2.0
brown-glass48.jpg,4.0
cardboard571.jpg,1.0
paper1013.jpg,1.0
paper692.jpg,1.0
paper452.jpg,1.0
paper704.jpg,1.0
plastic707.jpg,3.0
metal438.jpg,2.0
metal121.jpg,2.0
metal760.jpg,2.0
paper553.jpg,1.0
paper459.jpg,1.0
cardboard220.jpg,1.0
green-glass1.jpg,4.0
white-glass720.jpg,4.0
green-glass149.jpg,4.0
white-glass580.jpg,4.0
plastic390.jpg,3.0
paper854.jpg,1.0
metal235.jpg,2.0
cardboard587.jpg,1.0
cardboard656.jpg,1.0
cardboard228.jpg,1.0
brown-glass432.jpg,4.0
plastic521.jpg,3.0
cardboard284.jpg,1.0
paper1025.jpg,1.0
paper164.jpg,1.0
cardboard178.jpg,1.0
paper924.jpg,1.0
plastic765.jpg,3.0
white-glass753.jpg,4.0
plastic27.jpg,3.0
metal176.jpg,2.0
plastic733.jpg,3.0
green-glass554.jpg,4.0
plastic705.jpg,3.0
cardboard593.jpg,1.0
metal347.jpg,2.0
brown-glass169.jpg,4.0
cardboard722.jpg,1.0
paper103.jpg,1.0
plastic523.jpg,3.0
paper632.jpg,1.0
white-glass437.jpg,4.0
brown-glass53.jpg,4.0
plastic446.jpg,3.0
paper694.jpg,1.0
white-glass110.jpg,4.0
brown-glass427.jpg,4.0
brown-glass386.jpg,4.0
metal763.jpg,2.0
cardboard49.jpg,1.0
brown-glass193.jpg,4.0
paper959.jpg,1.0
brown-glass571.jpg,4.0
brown-glass500.jpg,4.0
green-glass461.jpg,4.0
white-glass280.jpg,4.0
paper533.jpg,1.0
plastic845.jpg,3.0
green-glass250.jpg,4.0
paper199.jpg,1.0
metal388.jpg,2.0
white-glass290.jpg,4.0
cardboard883.jpg,1.0
paper104.jpg,1.0
paper927.jpg,1.0
paper561.jpg,1.0
brown-glass271.jpg,4.0
metal738.jpg,2.0
green-glass540.jpg,4.0
green-glass396.jpg,4.0
cardboard794.jpg,1.0
paper340.jpg,1.0
white-glass654.jpg,4.0
brown-glass196.jpg,4.0
paper825.jpg,1.0
green-glass239.jpg,4.0
brown-glass222.jpg,4.0
white-glass480.jpg,4.0
cardboard583.jpg,1.0
green-glass553.jpg,4.0
white-glass690.jpg,4.0
green-glass220.jpg,4.0
white-glass311.jpg,4.0
paper101.jpg,1.0
paper457.jpg,1.0
brown-glass118.jpg,4.0
paper1017.jpg,1.0
paper649.jpg,1.0
cardboard393.jpg,1.0
green-glass245.jpg,4.0
white-glass526.jpg,4.0
paper579.jpg,1.0
plastic265.jpg,3.0
brown-glass552.jpg,4.0
cardboard490.jpg,1.0
metal94.jpg,2.0
white-glass196.jpg,4.0
plastic685.jpg,3.0
green-glass132.jpg,4.0
metal500.jpg,2.0
green-glass576.jpg,4.0
white-glass661.jpg,4.0
paper8.jpg,1.0
brown-glass135.jpg,4.0
brown-glass575.jpg,4.0
metal207.jpg,2.0
metal230.jpg,2.0
green-glass238.jpg,4.0
metal67.jpg,2.0
green-glass420.jpg,4.0
brown-glass17.jpg,4.0
paper335.jpg,1.0
plastic176.jpg,3.0
green-glass275.jpg,4.0
paper671.jpg,1.0
cardboard669.jpg,1.0
plastic164.jpg,3.0
brown-glass201.jpg,4.0
metal674.jpg,2.0
cardboard221.jpg,1.0
plastic153.jpg,3.0
cardboard519.jpg,1.0
plastic139.jpg,3.0
metal420.jpg,2.0
white-glass270.jpg,4.0
plastic799.jpg,3.0
green-glass232.jpg,4.0
metal393.jpg,2.0
green-glass52.jpg,4.0
green-glass462.jpg,4.0
brown-glass567.jpg,4.0
plastic354.jpg,3.0
plastic637.jpg,3.0
white-glass676.jpg,4.0
paper556.jpg,1.0
paper847.jpg,1.0
plastic232.jpg,3.0
brown-glass468.jpg,4.0
green-glass584.jpg,4.0
plastic17.jpg,3.0
metal637.jpg,2.0
brown-glass434.jpg,4.0
paper700.jpg,1.0
paper678.jpg,1.0
brown-glass395.jpg,4.0
paper317.jpg,1.0
brown-glass305.jpg,4.0
plastic564.jpg,3.0
plastic761.jpg,3.0
cardboard530.jpg,1.0
cardboard315.jpg,1.0
green-glass306.jpg,4.0
metal444.jpg,2.0
paper312.jpg,1.0
cardboard609.jpg,1.0
cardboard371.jpg,1.0
plastic341.jpg,3.0
plastic534.jpg,3.0
white-glass703.jpg,4.0
green-glass160.jpg,4.0
paper195.jpg,1.0
paper499.jpg,1.0
cardboard336.jpg,1.0
metal185.jpg,2.0
metal286.jpg,2.0
metal11.jpg,2.0
metal565.jpg,2.0
cardboard749.jpg,1.0
white-glass492.jpg,4.0
metal693.jpg,2.0
plastic643.jpg,3.0
paper823.jpg,1.0
white-glass376.jpg,4.0
cardboard209.jpg,1.0
paper542.jpg,1.0
metal410.jpg,2.0
metal338.jpg,2.0
paper963.jpg,1.0
plastic737.jpg,3.0
metal711.jpg,2.0
plastic96.jpg,3.0
plastic229.jpg,3.0
plastic359.jpg,3.0
green-glass529.jpg,4.0
white-glass171.jpg,4.0
green-glass177.jpg,4.0
brown-glass309.jpg,4.0
white-glass44.jpg,4.0
green-glass158.jpg,4.0
green-glass618.jpg,4.0
brown-glass45.jpg,4.0
cardboard351.jpg,1.0
white-glass374.jpg,4.0
white-glass565.jpg,4.0
white-glass274.jpg,4.0
white-glass56.jpg,4.0
brown-glass598.jpg,4.0
white-glass55.jpg,4.0
paper259.jpg,1.0
paper792.jpg,1.0
cardboard815.jpg,1.0
paper752.jpg,1.0
white-glass699.jpg,4.0
metal752.jpg,2.0
white-glass256.jpg,4.0
plastic457.jpg,3.0
plastic216.jpg,3.0
metal391.jpg,2.0
paper843.jpg,1.0
cardboard540.jpg,1.0
paper226.jpg,1.0
cardboard189.jpg,1.0
metal83.jpg,2.0
brown-glass90.jpg,4.0
paper764.jpg,1.0
white-glass522.jpg,4.0
